identifier,cluster
Q6A763,23476
Q9AK82,23476
Q6AAZ9,23477
Q6ABX1,23478
Q6AFJ3,23479
A0LV85,23479
Q6APT2,23480
Q6AUQ7,23481
Q6AW86,23482
O75467,23482
Q6AYM7,23483
Q9D992,23483
Q6B6R4,23484
Q6IEQ7,23484
Q6BEB4,23485
Q9JHX2,23485
Q6BJ48,23486
Q6BKP5,23487
Q6BLM3,23488
Q6BLT3,23489
Q6BRB3,23490
Q6BSE2,23491
Q6BVY4,23492
Q6BZD9,23493
Q5AD67,23493
A3LN13,23493
A5DNW6,23493
A5DUW8,23493
Q6C030,23494
Q6C0K9,23495
Q6C764,23496
Q6C7B9,23497
Q6C8F5,23498
Q6C9I6,23499
Q6CAX3,23500
Q6CCK2,23501
Q6CHE5,23502
Q6CHI1,23503
Q6CIF0,23504
Q6CNM6,23505
Q6CPQ8,23506
Q6CPW2,23507
Q6CSH0,23508
Q6CSN1,23509
Q6CTH5,23510
Q6CTZ8,23511
Q6CU65,23512
Q6CUB4,23513
Q6CVT0,23514
Q6DC03,23515
B0R1D5,23515
Q15022,23515
Q80U70,23515
Q9KQF5,23516
Q8Z6F5,23516
P14294,23516
P40687,23516
Q9CP53,23516
P43704,23516
Q9KS67,23517
Q9L132,23518
Q9L9G1,23519
Q9LAI2,23520
Q9LET0,23521
O80674,23521
Q9LFN7,23522
Q3E958,23522
B6T5Z6,23522
Q9XI33,23522
Q9LG02,23523
Q9LHE3,23524
Q9LHJ8,23525
Q9LN95,23526
Q9LQ08,23526
Q9LNI5,23527
Q9M157,23527
Q8GV05,23527
O22059,23527
B3H4X8,23527
D3GKW6,23527
Q84RD1,23527
Q9LNP6,23528
Q93ZH2,23528
Q9LP07,23529
Q9LPF0,23530
O23077,23530
Q8LG05,23530
Q9LQQ2,23531
Q9LQZ2,23532
Q9LRE5,23533
O48520,23533
Q9LRJ4,23534
Q9LST3,23535
Q9LT67,23536
Q9LTC6,23537
Q9LSX0,23537
P93822,23537
Q9LTC5,23537
Q9LTS4,23538
Q9LTS7,23539
Q9LTT3,23540
Q9LUZ4,23541
Q9LVJ7,23542
Q9SYH4,23542
Q9LVL4,23543
Q9LVW2,23544
Q9LW00,23545
Q9LXA9,23546
Q9LSL1,23546
Q9LXF1,23547
Q9LE63,23547
Q9LXX4,23548
O22208,23548
Q9LZV6,23549
Q9M098,23550
O82230,23550
Q9M0E2,23551
Q9M0J3,23552
Q9SKT1,23552
Q9M0X8,23553
Q9M161,23554
Q9M1H8,23555
Q9M2U4,23556
Q9M2Y9,23557
Q9M347,23558
Q9M9U9,23559
Q9CA66,23559
Q9MBF6,23560
Q9MCD0,23561
Q9VTK2,23562
P50947,23563
P81299,23564
Q9SGH4,23565
F4JHA2,23566
Q80Y75,23567
P59910,23567
O43548,23568
P57740,23569
Q9Y6G5,23570
P90901,23571
O02365,23571
Q9Y2X0,23572
Q9EPC6,23573
P62962,23573
Q09430,23573
Q6UXZ3,23574
Q8VCH2,23574
Q6SJQ7,23574
Q6SJQ5,23574
Q09851,23575
O29867,23576
Q8GWG0,23577
P22467,23578
Q9LZR3,23579
Q9KJY8,23580
A1C3M0,23581
Q9HI16,23582
A9CB27,23583
Q62384,23583
Q2TBX0,23583
O75312,23583
P80695,23584
P46883,23584
Q96JG6,23585
P96786,23586
Q9UHE8,23587
Q10341,23588
P39704,23589
Q7XT97,23590
P47113,23591
P22687,23592
G3HIK4,23592
P11597,23592
P70331,23593
Q9SYD6,23594
Q9SFB0,23594
O24591,23595
Q52430,23596
P06399,23597
E9PV24,23597
Q8VY88,23598
Q6P1Q0,23599
H2L0N8,23600
P11684,23601
P17559,23601
Q3U487,23602
Q5T447,23602
O14618,23603
Q9WU84,23603
P0AFF0,23604
P45453,23605
Q24106,23606
P57768,23607
P57769,23607
Q9H6J7,23608
Q0P9C4,23609
Q9SA73,23610
Q6Z1J6,23610
Q9NTK5,23610
F4I313,23611
Q9C9H8,23611
O74429,23612
P0A9H9,23613
P07800,23613
Q9NR50,23614
Q12256,23615
P0DO59,23616
P0DO58,23616
Q8VHH5,23617
Q96P47,23617
Q9UPQ3,23617
Q8BXK8,23617
Q8ZNW0,23618
P21599,23618
Q9S7X6,23619
Q6ZMM2,23620
Q9JIN6,23621
Q86W47,23621
B1AY15,23622
Q5DU02,23622
Q9UPT9,23622
Q70EK9,23622
A6NNY8,23622
Q8CEG8,23622
Q9BVI0,23623
Q8BLG0,23623
Q9BWP8,23624
Q3SXB8,23624
Q17QH6,23624
Q2LK94,23624
Q5U3G1,23624
Q7T0T0,23624
Q9BWW7,23625
Q99M85,23625
Q9NQ03,23625
Q8BTH6,23625
Q9BYE0,23626
Q8BKT2,23626
Q9BYH8,23627
Q9BE45,23627
Q9EST8,23627
Q9BYN7,23628
Q9BZM3,23629
P31316,23629
Q9C056,23630
A6NJ46,23630
Q3UHX8,23630
A5YC49,23630
O35762,23630
P78426,23630
Q60554,23630
Q99MA9,23630
Q9C0K0,23631
Q99PV8,23631
Q9QYE3,23631
Q9H165,23631
Q9C103,23632
Q9C518,23633
Q9C519,23634
Q9XEC3,23634
Q93WT0,23634
Q9C587,23635
Q2R2B4,23635
Q9C5G0,23636
Q9C5P0,23637
Q9C5P4,23637
Q9FF80,23637
Q9C5P1,23637
Q9C5Q2,23638
Q9LES3,23638
Q9C5V6,23639
B8BDQ4,23639
Q6H442,23639
Q9C5W9,23640
Q9ZPY6,23640
Q9XED8,23640
Q8L7G0,23640
Q0JCZ4,23640
Q6YVY0,23640
Q9C670,23641
Q9C690,23642
Q9C707,23643
Q9FJ00,23643
Q9C7S0,23644
Q9C7U7,23645
Q50EX6,23645
P20027,23645
Q9C882,23646
Q9C8J7,23647
Q9C8N5,23648
Q9C8W9,23649
Q9SL41,23649
O65508,23649
Q9C8Z9,23650
Q9LSN7,23650
Q9C909,23651
Q9FNR1,23651
Q9C9F5,23652
Q9C9H1,23653
Q9C9L2,23654
Q9C9T2,23655
Q9CA78,23656
Q9CAA4,23657
Q9CAD0,23658
Q9FN69,23658
Q9CVD2,23659
O35815,23659
P54252,23659
Q9CX47,23660
O43543,23660
Q9CXG9,23661
Q5T6S3,23661
Q9D084,23662
E1BSW7,23662
Q8N2Z9,23662
Q2TBR7,23662
Q6NRI8,23662
3VH5A,23662
Q9D2A5,23663
Q8TEY5,23663
Q5UEM7,23663
Q5UEM8,23663
Q08CW8,23663
Q9DBR1,23664
Q9H0D6,23664
Q5R4L5,23664
Q5ZIP4,23664
Q9DBU5,23665
Q9Y252,23665
Q9DCH6,23666
O76080,23666
O88878,23666
B5DF11,23666
Q6FIF0,23666
Q3SZY7,23666
Q5R7S6,23666
A4YEC1,23667
Q97W02,23667
Q6KZW2,23667
Q974T8,23667
P96022,23667
A4YHV0,23668
Q96YA7,23668
P46217,23668
B8YB62,23668
C3MRD1,23668
Q980K0,23668
A4YIL1,23669
A5ABG4,23670
A5CEY0,23671
B3CVK1,23671
A5CX90,23672
A1AW02,23672
A5CXI9,23673
A1AVM5,23673
Q0VSH8,23673
A0KRP9,23673
A1RED9,23673
A1S243,23673
A1SXW8,23673
A1T0B7,23673
A1TYM2,23673
A3DA47,23673
A3Q9A7,23673
A4VHQ5,23673
A4XZ65,23673
A5UDS2,23673
A5UHV5,23673
A5VXS2,23673
A6UZL3,23673
B3PK62,23673
B8GV33,23673
P74963,23673
Q089M9,23673
Q12ST4,23673
Q15X48,23673
Q1H4L2,23673
Q21M33,23673
Q2S937,23673
Q3K612,23673
Q488Y8,23673
Q48D61,23673
Q4K557,23673
Q5QXV8,23673
Q8L2F8,23673
Q9S0Q8,23673
A1JS01,23673
P0A7Z4,23673
A0KF45,23673
A3N382,23673
A4TH15,23673
A4WFA3,23673
A6VLL3,23673
A7MPF8,23673
B5FGE1,23673
B6EPU9,23673
C4L7V5,23673
O69232,23673
P57566,23673
P57941,23673
Q057C9,23673
Q0I137,23673
Q2NQP7,23673
Q32B56,23673
Q3IJI6,23673
Q493I4,23673
Q57J56,23673
Q65QY0,23673
Q6CZZ5,23673
Q6LV91,23673
Q7MYH5,23673
Q7VKF8,23673
A5EX94,23673
A5WCL4,23673
Q1LTB3,23673
Q1QDG1,23673
A7N0H8,23673
A5F572,23673
B7VLD2,23673
Q7MPG4,23673
Q87SZ0,23673
A9KD06,23673
P59455,23673
Q605D7,23673
Q7VQC3,23673
Q8D1Y8,23673
Q3J8T8,23673
Q0ABF0,23673
A1WV97,23673
Q31IV8,23673
Q5X834,23673
A5IHP1,23673
Q5WZI7,23673
Q6F7T7,23673
A3M959,23673
Q82X69,23673
Q1R0F0,23673
A9BRX5,23673
A0K3Q1,23673
A1TJU2,23673
A1V877,23673
A1VJ40,23673
A1W333,23673
A1WK92,23673
A4G9R3,23673
A4SUY6,23673
A6T3H8,23673
A9ADL9,23673
A9IHR6,23673
B1XSS7,23673
B2JI39,23673
B2T725,23673
B2UEJ3,23673
B3R7E3,23673
C5CQ75,23673
P0A4E5,23673
Q12G77,23673
Q1LI63,23673
Q21QP9,23673
Q2L238,23673
Q2SU53,23673
Q46WG9,23673
Q8XV38,23673
B0RU58,23673
A1KRJ9,23673
B0U5M3,23673
B2FQK8,23673
B2I8J3,23673
B4SLH5,23673
Q5F5V2,23673
B1Y7M9,23673
A2SLD1,23673
Q0AIH1,23673
Q2YAX2,23673
A1KB01,23673
C1DAU3,23673
Q3SLM4,23673
Q5P307,23673
Q7NQH7,23673
Q47J77,23673
A5D0W6,23674
Q67QE3,23674
A5DYV8,23675
A5E406,23676
A5E7M8,23677
A5EXK6,23678
A5F384,23679
A5FRL4,23680
Q3Z8W1,23680
Q3ZX08,23680
A5FSS1,23681
Q3ZAI3,23681
Q3ZWB2,23681
A5FZ95,23682
A9HI30,23682
A1BAN2,23682
A8LNK8,23682
A7HZC4,23682
Q9A259,23682
B0T7D1,23682
B4RC43,23682
Q1GN82,23682
Q2RMQ2,23682
B6IVU4,23682
Q5FN17,23682
A5IJ92,23683
B9KAT4,23683
Q9WZF8,23683
A5IN94,23684
B1L838,23684
B9K9N0,23684
O33927,23684
O86948,23684
A8F429,23684
A5UKX2,23685
P54875,23685
Q50566,23685
Q2NHF9,23685
Q7NBA9,23686
Q7QDU4,23687
Q7RTU0,23688
Q7RUA4,23689
B2AR36,23689
D1ZRZ5,23689
Q2GSA4,23689
Q7RWW0,23690
Q2USL9,23690
Q4WGK6,23690
Q5AYE3,23690
Q4IJU0,23690
Q7RX73,23691
Q7RYM5,23692
Q7S438,23693
Q7SI68,23694
Q7SXA9,23695
Q640B4,23695
Q7SYB3,23696
Q7T006,23697
Q7T1C0,23698
Q12951,23698
Q922I5,23698
A3KNJ3,23698
Q3I5G5,23698
Q6P8A3,23698
Q7ZYQ0,23698
Q6P2Z3,23698
Q91904,23698
Q91905,23698
Q6ZQN5,23698
Q7T2G1,23699
Q7Z5L9,23699
Q7TQG0,23700
O15062,23700
Q7TSI0,23701
P17014,23701
Q8BQC8,23701
Q9NYW8,23701
Q7UIC5,23702
Q7UPG4,23703
Q7US71,23704
Q7USY7,23705
P07334,23706
P59722,23707
Q9GZT9,23707
Q96KS0,23707
Q91YE2,23707
Q6AYU4,23707
Q9H6Z9,23707
Q62630,23707
Q91UZ4,23707
Q7Z5G4,23708
O14140,23709
Q9H9K5,23710
P53309,23711
P35082,23712
P35081,23712
O22655,23712
Q9FR39,23712
Q9FE63,23712
P35083,23712
Q42418,23712
Q42449,23712
P00978,23713
Q62577,23713
Q07456,23713
P02760,23713
P04366,23713
Q64240,23713
Q60559,23713
P53673,23714
P05813,23714
P14881,23714
P53672,23714
Q75V66,23715
Q4KMQ2,23715
Q6P9J9,23715
Q99J94,23716
P46721,23716
Q9QXZ6,23716
P46720,23716
O35913,23716
Q9EP96,23716
O88397,23716
Q91YY5,23716
Q9BZV1,23717
Q99PL6,23717
Q9FJG9,23718
Q6PF93,23719
Q5D891,23719
Q8NEB9,23719
P0A8H6,23720
Q6ZMP0,23721
Q3UTY6,23721
Q9C0K7,23722
Q8K4T3,23722
Q7RTN6,23722
Q3UUJ4,23722
Q9K4M4,23723
P0AFD6,23724
Q7Z6J6,23725
A2A2Y4,23725
Q9CA61,23726
O22203,23726
Q92108,23727
Q9Z0L0,23728
Q5PQV5,23728
Q13641,23728
Q7TN08,23729
Q5SW24,23729
P00861,23730
B7ZWR6,23731
A5PK42,23732
Q96NG3,23732
Q9D4B2,23732
P20439,23733
Q04629,23734
Q46893,23735
P41792,23736
Q93W95,23737
Q7XA86,23738
F4HVG8,23739
Q8T1G4,23740
Q09601,23741
Q96M61,23742
O15481,23742
P11439,23743
Q8N999,23744
P09950,23745
O14092,23745
Q9LUR4,23746
Q7LFX5,23747
P95830,23748
P39909,23749
O00483,23750
Q9FHW2,23751
O88713,23752
Q96E93,23752
Q9CR24,23753
O60687,23754
B5DF94,23754
Q8R054,23754
Q60870,23755
Q9JM62,23755
Q96HR9,23755
Q96M29,23756
A0A0N9HMN6,23757
P32578,23758
Q59RW5,23759
Q14722,23760
Q13303,23760
Q27955,23760
P62482,23760
O43448,23760
P63143,23760
Q9XT31,23760
P63144,23760
Q9PTM5,23760
Q7L5D6,23761
Q93113,23762
P20432,23762
Q9X2A4,23763
Q9HTN2,23763
P80506,23764
P25858,23764
Q9FX54,23764
P78958,23764
O57479,23764
Q5RAB4,23764
P00360,23764
P00355,23764
Q0J8A4,23764
P04406,23764
P51469,23764
Q28259,23764
P17244,23764
P04797,23764
O57672,23764
A3FKF7,23764
P46406,23764
P0A9B2,23764
Q05025,23764
P16858,23764
P10096,23764
Q5R2J2,23764
P51640,23764
P07487,23764
P07486,23764
Q9N2D5,23764
Q4KYY3,23764
P00358,23764
P00356,23764
O42259,23764
Q64467,23764
Q9ESV6,23764
O14556,23764
Q5E924,23764
Q9SAJ6,23764
Q9I7H9,23765
P9WMZ5,23766
A0QWG6,23766
Q9CQE7,23767
Q9Y282,23767
P32648,23768
P81401,23768
P01282,23768
P01283,23768
P48143,23768
Q46495,23769
P20418,23769
P36680,23770
P29914,23771
I1Z695,23772
Q69SP5,23772
Q42371,23772
Q6XAT2,23772
C0LGW6,23772
Q658G7,23772
Q69X58,23773
Q6YTF1,23773
Q8BWR2,23774
A2RVJ8,23775
O94907,23776
O54908,23776
Q9VG55,23777
Q9SWS1,23778
Q9SZ42,23779
P40091,23780
Q9Y2B4,23781
Q0VAM2,23782
Q9W1X9,23783
A0A075FBG7,23784
A0A2K9RFZ2,23784
Q9ESN2,23785
Q6MFZ5,23785
Q1XHU0,23785
Q9HCM9,23785
B9K7M5,23786
P77754,23787
Q9V3Q6,23788
Q2LAM0,23789
Q7L5A8,23789
Q4R4P4,23789
Q9PTT2,23790
Q9XH46,23791
O61394,23792
Q9NWW5,23793
Q6SP97,23794
Q8TC29,23794
P53871,23795
F8G0M4,23796
O81439,23797
Q21738,23798
Q05776,23799
Q8N6K0,23800
P0A744,23801
Q923M1,23801
Q9D6Y7,23801
Q9UJ68,23801
Q9LY15,23801
Q336R9,23801
P54150,23801
P9WK61,23802
P41250,23803
Q5I0G4,23803
Q5RBL1,23803
Q9CZD3,23803
Q9VUK8,23803
Q17390,23804
P28576,23805
Q2KJ15,23805
P04085,23805
P20033,23805
Q9VVV9,23806
O70597,23807
Q92PC8,23808
O95259,23809
Q63472,23809
Q9EPI9,23809
Q8NCM2,23809
Q920E3,23809
Q22146,23810
P9WKC9,23811
Q9SRY3,23812
Q9Z1F9,23813
Q7SXG4,23813
O88456,23814
P04632,23814
Q64537,23814
P54582,23815
P33013,23816
Q03778,23817
P06736,23818
P55132,23818
Q6NQ99,23819
Q8CIN9,23820
Q6ZQM0,23820
Q10738,23821
P50280,23821
P09237,23821
Q96RP7,23822
F4I2N7,23823
B8JLQ9,23824
Q8IVL8,23824
Q9M9U5,23825
Q08B36,23826
Q8KUU5,23827
P36000,23828
Q9R0S3,23829
Q9ULZ9,23829
Q8CFY5,23830
Q8VEM1,23831
Q86XS8,23831
Q96LA6,23832
Q96LA5,23832
P41409,23833
Q94A99,23834
Q3UY90,23835
Q9UFP1,23835
P0C089,23836
Q8WUK0,23836
Q66GT5,23836
Q11186,23837
Q9JJY9,23838
Q9GZX6,23838
Q9V3B4,23839
Q9SK50,23840
Q4J6M3,23841
Q9BWL3,23842
Q3UGX3,23843
D3ZVU9,23843
Q8N9F0,23843
P27128,23844
P84466,23845
P48449,23845
P48450,23845
P0A790,23846
Q96P09,23847
Q64441,23848
Q07973,23848
Q09128,23848
P9WPZ3,23849
O01991,23850
P0A1P6,23851
Q3V5W6,23851
P0A9C5,23851
P9WN39,23851
P77961,23851
Q9IH62,23852
Q86WT6,23853
Q80X56,23853
Q9NPH9,23854
A3PHR6,23855
A4WQC4,23855
B9KNI7,23855
A4DA84,23856
A4F866,23857
A0R2X1,23857
P9WMT9,23857
A1TE43,23857
B1MKJ7,23857
B8ZT53,23857
C1A2Y4,23857
Q9ADK2,23857
Q82I57,23857
A4FAK5,23858
A0PT74,23858
A0QIQ1,23858
A1SNC7,23858
A1T7V6,23858
A1UF06,23858
A4X4W8,23858
A8L6K6,23858
A8M7X6,23858
B0RIK5,23858
B1VXS9,23858
B8ZQU7,23858
C1B3A6,23858
Q2J781,23858
Q6A8Y9,23858
Q6AE77,23858
A6W857,23858
Q82KE1,23858
B1MCZ3,23858
P9WIZ1,23858
A0LUY9,23858
A0QVY8,23858
A4TCN7,23858
C0ZYQ1,23858
O86848,23858
Q5YT45,23858
B8G2S3,23858
A5URZ5,23858
A7NP08,23858
A9WKI1,23858
B8HGY5,23858
O69980,23858
A0JVB0,23858
A1R5H3,23858
A9WS75,23858
C5BWL5,23858
C5CA18,23858
P67323,23858
A5CS39,23858
Q4JV88,23858
A4QET6,23858
B1VDE8,23858
C3PGW4,23858
C4LJ33,23858
Q6NGS9,23858
Q8FPF8,23858
Q5SM09,23858
Q8G4R4,23858
B8DSV1,23858
Q47MY6,23858
Q9RY63,23858
C1D0D5,23858
Q1IWQ7,23858
A4FFJ9,23859
A4FG06,23860
Q2J6D7,23860
A4FQ42,23861
A4G0H7,23862
A6URH7,23862
A6UW87,23862
A6VI08,23862
A9A8S1,23862
Q57969,23862
Q6M197,23862
O26834,23862
A4G0K8,23863
A6UQZ4,23863
A6VHX7,23863
A9A8V2,23863
Q6LWJ8,23863
A6UUW0,23863
Q57697,23863
A4IGQ8,23864
Q6IR68,23864
A5UA62,23865
A5UGT9,23865
Q4QNB9,23865
A5UGR9,23866
A5UA85,23866
B0URN6,23866
P44688,23866
Q4QND9,23866
A1S3W3,23866
A0KZQ0,23866
A1RME5,23866
A3D1T8,23866
A6WKN9,23866
A9L5L8,23866
Q0HG80,23866
Q0HSH3,23866
Q8EH99,23866
A6TDG7,23866
P06722,23866
A1AF43,23866
A1JPE3,23866
A4TLC9,23866
A4WE07,23866
A5F8Z6,23866
A7MXK6,23866
A7ZQT7,23866
A8AP50,23866
A8GII1,23866
A9N2M4,23866
B0BQ49,23866
B1LR29,23866
B2JZ70,23866
B2TYR0,23866
B5BFH1,23866
B5XUP7,23866
B7N763,23866
B7UHP9,23866
C0PXJ3,23866
C3LSS3,23866
C6DAE5,23866
Q0I5D2,23866
Q0T133,23866
Q0TE01,23866
Q6D8J0,23866
Q6LUM6,23866
Q7MNP1,23866
Q7N124,23866
Q83QC1,23866
Q87SA6,23866
Q8Z410,23866
Q9CLY2,23866
B1KI41,23866
Q7VNI7,23866
A3N1B5,23866
A5UKT8,23867
A5UKV8,23868
O27705,23868
A5UMB4,23869
O27367,23869
Q2NE55,23869
A5UP91,23870
A9WAN1,23870
A7NFB8,23870
A9B496,23870
B8GBK7,23870
A9KPP1,23870
A5V0P4,23871
A7NJ21,23871
A9WB43,23871
B8GCQ8,23871
A5VA37,23872
B9JGW1,23872
B3PXG8,23872
B5ZWP8,23872
B9JZ91,23872
P56903,23872
Q1MN15,23872
Q2KDX0,23872
Q8UJ65,23872
Q2YPM3,23872
Q8G3E5,23872
Q98BH1,23872
A5VTN1,23873
Q8YAY5,23873
A5VW00,23874
Q8YDL7,23874
A6TCX4,23875
P37013,23875
A4WDR5,23875
A9MFX7,23875
P59402,23875
Q31X73,23875
Q32CL9,23875
Q3YYF5,23875
Q57KT4,23875
Q5PF20,23875
Q8FEN6,23875
Q8X854,23875
A0KEJ0,23875
A1AEP9,23875
A4STH5,23875
A7ZQD8,23875
A8A3I6,23875
A8ANR6,23875
B1IUX0,23875
B1LQ27,23875
B4T3B0,23875
B4TF23,23875
B4TT16,23875
B5F363,23875
B5FSZ0,23875
B5RDG4,23875
B5XVA2,23875
B6I695,23875
B7LEC0,23875
B7LW25,23875
B7M9E6,23875
B7MZ04,23875
B7N6T9,23875
B7NSI9,23875
B7UHC1,23875
C0PWN2,23875
Q0TEH1,23875
Q6D8R9,23875
A8GG93,23875
Q5E3W8,23875
Q8D4F9,23875
Q7MFY9,23875
O87455,23875
A6TR78,23876
A6TRX1,23877
Q3AC15,23877
A8MH81,23877
A6UEL7,23878
O82868,23878
P0C5S3,23878
P42508,23878
Q53228,23878
A6UV53,23879
Q8ZYR0,23879
P41559,23879
O28394,23879
Q8PUQ8,23879
A4FWF9,23879
P61519,23879
A6VGU6,23879
A9A9V3,23879
Q58443,23879
A9A458,23879
A6UX64,23880
A4VFG0,23880
A4XN62,23880
A5VWC0,23880
B0KEV1,23880
B1J3Y4,23880
B7V0N8,23880
C1DFU4,23880
C3KDU4,23880
Q02V78,23880
Q1IH46,23880
Q3KKF9,23880
Q48QJ8,23880
Q4KKS8,23880
Q500U5,23880
Q88BK1,23880
Q88RW7,23880
P49997,23880
P13456,23880
B3PEM4,23880
Q1R1P0,23880
A6V4J2,23881
A4XUW4,23881
A5W1B2,23881
B1JB85,23881
B7V4X6,23881
C1DIK7,23881
C3K7T2,23881
P32966,23881
Q1I833,23881
Q3KBQ0,23881
Q48J96,23881
Q4KAR9,23881
Q52377,23881
Q880X7,23881
Q88FJ7,23881
Q9I0Q1,23881
Q0A8X6,23881
Q0VPZ5,23881
A9NDQ6,23881
A9KFP2,23881
B6IZT9,23881
B6J7K3,23881
Q83CD5,23881
B0VE41,23881
B0VLX1,23881
Q6FF64,23881
B4SQQ3,23881
B2FK26,23881
Q3BTC3,23881
Q9PB34,23881
B0RSI3,23881
B2I637,23881
B2SKI8,23881
Q4UV60,23881
Q87BX2,23881
Q8PKS0,23881
Q1QVM4,23881
Q2SF17,23881
Q21J16,23881
Q4FQ48,23881
A5WBX3,23881
Q1Q8B0,23881
Q607S4,23881
A6VR67,23882
C4M6G8,23883
B0EN90,23883
C4R7Q5,23884
C4VB43,23885
C4Y1P0,23886
C4Y732,23887
C4YHS3,23888
Q5AMM4,23888
C5M2B8,23888
C4Z417,23889
C4ZI07,23889
A9KR74,23889
C5BQT6,23890
Q21HN4,23890
Q3IIJ0,23890
A1U1C1,23890
Q483C6,23890
Q5QYV0,23890
Q6LT51,23890
Q7N549,23890
A4WBM0,23890
A5F762,23890
A6TB32,23890
A7N1J2,23890
B4ETP6,23890
C6DFF0,23890
A1WZ63,23890
Q609L2,23890
Q5P3C5,23890
A0K4L6,23890
A1K2Y3,23890
A3MP74,23890
A3NDF4,23890
A4G1U7,23890
A4JBL4,23890
A6SUQ2,23890
A9AH71,23890
B1JVV5,23890
B1YTE1,23890
B2JGU2,23890
B2SYJ9,23890
Q0AJA5,23890
Q0BI81,23890
Q13UC2,23890
Q2SZ53,23890
Q39JI9,23890
Q3SGT0,23890
Q82XP5,23890
A1ASF5,23890
B3E789,23890
A9I8F5,23890
Q2KVY8,23890
Q7VTU0,23890
Q7W4U0,23890
Q7WGB7,23890
C6E1T0,23890
A5G9Y4,23890
B5EAH1,23890
B9LZC6,23890
Q1GYR6,23890
Q478E2,23890
Q1LRB4,23890
B2AH75,23890
B2UFL4,23890
Q0KEC1,23890
Q475R5,23890
Q8Y233,23890
Q4FTV0,23890
A5WFD7,23890
Q1QCZ9,23890
Q5FA76,23890
A1WBZ4,23890
A1TKE3,23890
A1VSS8,23890
A1WM26,23890
A2SD05,23890
A9BUL6,23890
B9MFQ0,23890
C5CNG5,23890
Q12EK7,23890
Q21SX7,23890
Q2W2A2,23890
B2IAW3,23890
Q7NQB5,23890
Q9JYV1,23890
A1KUM5,23890
A9M0D4,23890
Q9JTU3,23890
A0Q6P9,23890
A7NBV3,23890
B0TZD9,23890
A5IBE0,23890
Q5WX48,23890
Q5X5S0,23890
Q5ZW01,23890
A9N9A1,23890
A9KF42,23890
Q3JES5,23890
Q2SCL1,23890
Q31H85,23890
B1XS24,23890
A4T026,23890
Q2RVF7,23890
A7IJV2,23890
A8IM96,23890
B0SUN7,23890
Q0ALX7,23890
Q2N5P5,23890
Q5NR76,23890
Q9A3G6,23890
Q0BT56,23890
A5G2L4,23890
A5V884,23890
A9HAV5,23890
Q5FQC6,23890
A3PLU5,23890
A1AZW4,23890
A4WRW7,23890
A8LHP8,23890
B9KKV7,23890
Q5LNT6,23890
A4YMC5,23890
A5ERK2,23890
A6WY74,23890
A9WWI1,23890
B3PYZ1,23890
B3QHS1,23890
B5ZP76,23890
B8EJI4,23890
B9J9J2,23890
B9JRI5,23890
Q07H95,23890
Q0C5W4,23890
Q11DH4,23890
Q1MC56,23890
Q1QHP5,23890
Q20X08,23890
Q2K4K2,23890
Q3SP12,23890
Q89U82,23890
Q8U9K4,23890
Q98F72,23890
Q1GWB3,23890
Q2GBA4,23890
Q74E88,23890
Q39XN8,23890
A0L4W0,23890
Q0A5Q4,23890
Q1LTF1,23890
Q3A232,23890
Q65UP2,23890
P0A814,23890
A0KHU1,23890
A0KWL7,23890
A1JRK2,23890
A1RJQ4,23890
A1S6P0,23890
A3D479,23890
A3M4U7,23890
A3N1F7,23890
A3QEP5,23890
A4SKG7,23890
A4TJK2,23890
A5UAH6,23890
A5UGD0,23890
A6VQA5,23890
A7MEA1,23890
A7ZMY7,23890
A8AFH8,23890
A8FUW8,23890
A8GFI9,23890
A8H547,23890
A9MND5,23890
A9MUC2,23890
B0TSA5,23890
B1KHG5,23890
B2VJ93,23890
B4SVE8,23890
B5FCQ0,23890
B5XQ03,23890
B6EGJ2,23890
B7VMI1,23890
B8CNX9,23890
B8F5G6,23890
C0Q2F1,23890
C1DRG0,23890
C4K4U7,23890
C4LBN2,23890
C5B9T0,23890
P44633,23890
P57894,23890
Q081N7,23890
Q0HIZ3,23890
Q0I243,23890
Q0T3U3,23890
Q12N08,23890
Q15RN4,23890
Q2NTJ0,23890
Q3Z2M1,23890
Q4QNM4,23890
Q57N99,23890
Q6D4A0,23890
Q6FAQ2,23890
Q7MJ75,23890
Q7VNF5,23890
Q87QV1,23890
Q8DAN6,23890
Q8EEF1,23890
A5EXG1,23890
B0RPY3,23890
B2FRN7,23890
B2STK3,23890
B4ST35,23890
Q2P578,23890
Q3BQF1,23890
Q87D03,23890
Q8PHU9,23890
Q9PC76,23890
Q0VRJ9,23890
Q1QWG0,23890
A1SSV3,23890
A4VNA5,23890
Q3K7V8,23890
Q51424,23890
A4XRR9,23890
A5VZU5,23890
A6VA07,23890
B0KTJ4,23890
B1JD72,23890
C3JYS9,23890
Q1I6E7,23890
Q48FC3,23890
Q4K7D7,23890
Q4ZWL3,23890
Q87Y33,23890
Q88NJ2,23890
C5CGV0,23891
C5DGU9,23892
C5DIF1,23893
C5DXZ1,23894
C5E4K0,23895
C5H883,23896
C5IJB0,23897
Q8VDM1,23897
Q17QX2,23897
Q5PPF5,23897
Q8N5A5,23897
C0HAV3,23897
Q5U4Z3,23897
Q7SXW2,23897
Q28H71,23897
C5M3V9,23898
Q59ZZ6,23898
B9WLF5,23898
C4YLG6,23898
C6A3G4,23899
Q8U0K8,23899
Q5JH81,23899
B6YVS9,23899
C5A6R5,23899
Q9V135,23899
